ENTITY	text:National Sports Center	qid:EL2580	docId:NYT_ENG_20071129.0148.LDC2009T13	url:http://en.wikipedia.org/wiki/National_Sports_Center
CANDIDATE	url:http://en.wikipedia.org/wiki/Macau_University_of_Science_and_Technology
CANDIDATE	url:http://en.wikipedia.org/wiki/Macau_University_of_Science_and_Technology_Hospital
CANDIDATE	url:http://en.wikipedia.org/wiki/Antonio_Ng
CANDIDATE	url:http://en.wikipedia.org/wiki/University_of_Macau
ENTITY	text:ABC	qid:EL70	docId:AFP_ENG_20070115.0589.LDC2009T13	url:http://en.wikipedia.org/wiki/Australian_Broadcasting_Corporation
CONTEXT	the head of the ACCC, that oil companies' days of ripping "We believe that it's quite a clear message from Graeme Samuel, motorists off might be numbered," he told the ABC.  British Petroleum (BP) told the ABC it was willing to discuss the ACCC's concerns, while rival Shell said its wholesale fuel prices were in line with current world oil pricing. 
CANDIDATE	url:http://en.wikipedia.org/wiki/Who_Wants_to_Be_a_Millionaire_(US_game_show)
CANDIDATE	url:http://en.wikipedia.org/wiki/KIDK
CANDIDATE	url:http://en.wikipedia.org/wiki/KIVI
CANDIDATE	url:http://en.wikipedia.org/wiki/Me_and_Dad's_New_Wife
CANDIDATE	url:http://en.wikipedia.org/wiki/Doogie_Howser,_M.D.
CANDIDATE	url:http://en.wikipedia.org/wiki/Bargain_Hunters
CANDIDATE	url:http://en.wikipedia.org/wiki/This_Is_Tom_Jones
CANDIDATE	url:http://en.wikipedia.org/wiki/Star_Wars:_Ewoks
CANDIDATE	url:http://en.wikipedia.org/wiki/WPBN-TV
CANDIDATE	url:http://en.wikipedia.org/wiki/KATU
CANDIDATE	url:http://en.wikipedia.org/wiki/ABC_Kids_(United_States)
CANDIDATE	url:http://en.wikipedia.org/wiki/Duel_(U.S._game_show)
CANDIDATE	url:http://en.wikipedia.org/wiki/1967–68_NBA_season
CANDIDATE	url:http://en.wikipedia.org/wiki/WMBB
CANDIDATE	url:http://en.wikipedia.org/wiki/WPTA
CANDIDATE	url:http://en.wikipedia.org/wiki/KSNT
CANDIDATE	url:http://en.wikipedia.org/wiki/Room_222
CANDIDATE	url:http://en.wikipedia.org/wiki/The_Mod_Squad
CANDIDATE	url:http://en.wikipedia.org/wiki/Gideon_Oliver
CANDIDATE	url:http://en.wikipedia.org/wiki/Stick_Around_(TV)
CANDIDATE	url:http://en.wikipedia.org/wiki/WTVG
CANDIDATE	url:http://en.wikipedia.org/wiki/Dance_Machine
CANDIDATE	url:http://en.wikipedia.org/wiki/Alice_in_Wonderland_(or_What’s_a_Nice_Kid_Like_You_Doing_in_a_Place_Like_This?)
CANDIDATE	url:http://en.wikipedia.org/wiki/WIVT
CANDIDATE	url:http://en.wikipedia.org/wiki/General_Hospital
CANDIDATE	url:http://en.wikipedia.org/wiki/Andy_Newmark
CANDIDATE	url:http://en.wikipedia.org/wiki/Runaway!_(1973_film)
CANDIDATE	url:http://en.wikipedia.org/wiki/KLFY-TV
CANDIDATE	url:http://en.wikipedia.org/wiki/WIBW-TV
CANDIDATE	url:http://en.wikipedia.org/wiki/WTAE-TV
CANDIDATE	url:http://en.wikipedia.org/wiki/Didn't_We_Almost_Have_It_All?
CANDIDATE	url:http://en.wikipedia.org/wiki/Jim_McKay
CANDIDATE	url:http://en.wikipedia.org/wiki/Baby_Talk_(TV_series)
CANDIDATE	url:http://en.wikipedia.org/wiki/KMOT
CANDIDATE	url:http://en.wikipedia.org/wiki/Up_(ABC_album)
CANDIDATE	url:http://en.wikipedia.org/wiki/The_Day_After
CANDIDATE	url:http://en.wikipedia.org/wiki/Holiday_in_Your_Heart
CANDIDATE	url:http://en.wikipedia.org/wiki/A_New_Kind_of_Family
CANDIDATE	url:http://en.wikipedia.org/wiki/WFIE
CANDIDATE	url:http://en.wikipedia.org/wiki/WCHS-TV
CANDIDATE	url:http://en.wikipedia.org/wiki/ABC_Monday_Night_Football_(video_game)
CANDIDATE	url:http://en.wikipedia.org/wiki/WREX-TV
CANDIDATE	url:http://en.wikipedia.org/wiki/48th_Primetime_Emmy_Awards
CANDIDATE	url:http://en.wikipedia.org/wiki/KSNB-TV
CANDIDATE	url:http://en.wikipedia.org/wiki/Wonderbug
CANDIDATE	url:http://en.wikipedia.org/wiki/WPRI-TV
CANDIDATE	url:http://en.wikipedia.org/wiki/Firehouse_(TV_series)
CANDIDATE	url:http://en.wikipedia.org/wiki/WSIL-TV
CANDIDATE	url:http://en.wikipedia.org/wiki/Little_House_on_the_Prairie_(TV_miniseries)
CANDIDATE	url:http://en.wikipedia.org/wiki/The_Texas_Wheelers
CANDIDATE	url:http://en.wikipedia.org/wiki/Who_Will_Love_My_Children?
CANDIDATE	url:http://en.wikipedia.org/wiki/WKBS-TV_(Philadelphia)
CANDIDATE	url:http://en.wikipedia.org/wiki/55th_Academy_Awards
CANDIDATE	url:http://en.wikipedia.org/wiki/ABC_Learning
CANDIDATE	url:http://en.wikipedia.org/wiki/ZFB-TV
CANDIDATE	url:http://en.wikipedia.org/wiki/60th_Academy_Awards
CANDIDATE	url:http://en.wikipedia.org/wiki/Satan's_School_for_Girls
CANDIDATE	url:http://en.wikipedia.org/wiki/Lost_(season_3)
CANDIDATE	url:http://en.wikipedia.org/wiki/ABC_Gold
CANDIDATE	url:http://en.wikipedia.org/wiki/Sugarfoot
CANDIDATE	url:http://en.wikipedia.org/wiki/Benson_(TV_series)
CANDIDATE	url:http://en.wikipedia.org/wiki/KUSA-TV
CANDIDATE	url:http://en.wikipedia.org/wiki/WWMT
CANDIDATE	url:http://en.wikipedia.org/wiki/The_Tycoon_(TV_series)
CANDIDATE	url:http://en.wikipedia.org/wiki/Dharma_&_Greg
CANDIDATE	url:http://en.wikipedia.org/wiki/1970–71_NBA_season
CANDIDATE	url:http://en.wikipedia.org/wiki/1988_National_League_Championship_Series
CANDIDATE	url:http://en.wikipedia.org/wiki/Head_Start_(TV_series)
CANDIDATE	url:http://en.wikipedia.org/wiki/KTVQ
CANDIDATE	url:http://en.wikipedia.org/wiki/WKYT-TV
CANDIDATE	url:http://en.wikipedia.org/wiki/Push,_Nevada
CANDIDATE	url:http://en.wikipedia.org/wiki/ABC_miłości
CANDIDATE	url:http://en.wikipedia.org/wiki/Hotel_(TV_series)
CANDIDATE	url:http://en.wikipedia.org/wiki/Begin_the_Begin_(Grey's_Anatomy)
CANDIDATE	url:http://en.wikipedia.org/wiki/Martin_Fry
CANDIDATE	url:http://en.wikipedia.org/wiki/Tower_of_Terror_(film)
CANDIDATE	url:http://en.wikipedia.org/wiki/The_ABC_Saturday_Superstar_Movie
CANDIDATE	url:http://en.wikipedia.org/wiki/Howard_K._Smith
CANDIDATE	url:http://en.wikipedia.org/wiki/KAAL
CANDIDATE	url:http://en.wikipedia.org/wiki/KXPO
CANDIDATE	url:http://en.wikipedia.org/wiki/WDSU
CANDIDATE	url:http://en.wikipedia.org/wiki/The_Job_(TV_series)
CANDIDATE	url:http://en.wikipedia.org/wiki/KNDO
CANDIDATE	url:http://en.wikipedia.org/wiki/WKEF
CANDIDATE	url:http://en.wikipedia.org/wiki/1995_American_League_Division_Series
CANDIDATE	url:http://en.wikipedia.org/wiki/KLBK-TV
CANDIDATE	url:http://en.wikipedia.org/wiki/WTVD
CANDIDATE	url:http://en.wikipedia.org/wiki/ABC_Software
CANDIDATE	url:http://en.wikipedia.org/wiki/WJJY-TV
CANDIDATE	url:http://en.wikipedia.org/wiki/I_Survived_a_Japanese_Game_Show
CANDIDATE	url:http://en.wikipedia.org/wiki/Lift_Off_(TV_series)
CANDIDATE	url:http://en.wikipedia.org/wiki/The_Name's_the_Same
CANDIDATE	url:http://en.wikipedia.org/wiki/PBA_on_ABC
CANDIDATE	url:http://en.wikipedia.org/wiki/On_Our_Own_(1994_TV_series)
CANDIDATE	url:http://en.wikipedia.org/wiki/WSUN-TV
CANDIDATE	url:http://en.wikipedia.org/wiki/WSET-TV
CANDIDATE	url:http://en.wikipedia.org/wiki/Northland's_NewsCenter
CANDIDATE	url:http://en.wikipedia.org/wiki/KQCK
CANDIDATE	url:http://en.wikipedia.org/wiki/WVTV
CANDIDATE	url:http://en.wikipedia.org/wiki/WTLV
CANDIDATE	url:http://en.wikipedia.org/wiki/American_Broadcasting_Company
CANDIDATE	url:http://en.wikipedia.org/wiki/WTVR-TV
CANDIDATE	url:http://en.wikipedia.org/wiki/WPVI-TV
CANDIDATE	url:http://en.wikipedia.org/wiki/Ultimate_Collection_(ABC)
CANDIDATE	url:http://en.wikipedia.org/wiki/KTRE
CANDIDATE	url:http://en.wikipedia.org/wiki/WLNE-TV
CANDIDATE	url:http://en.wikipedia.org/wiki/KOTA-TV
CANDIDATE	url:http://en.wikipedia.org/wiki/Thirtysomething_(TV_series)
ENTITY	text:Chandrika Kumaratunga	qid:EL664	docId:AFP_ENG_19960730.0079.LDC2007T07	url:http://en.wikipedia.org/wiki/Chandrika_Kumaratunga
CONTEXT	 Sri Lankan president Chandrika Kumaratunga began peace talks with the LTTE after taking power in August 1994. The LTTE broke off the negotiations and resumed its separatist war in April 1995. 
CANDIDATE	url:http://en.wikipedia.org/wiki/Dingiri_Banda_Wijetunga
CANDIDATE	url:http://en.wikipedia.org/wiki/Chandrika_Kumaratunga
CANDIDATE	url:http://en.wikipedia.org/wiki/Vijaya_Kumaranatunga
ENTITY	text:Korean Central News Agency	qid:EL1816	docId:AFP_ENG_20070103.0146.LDC2009T13	url:http://en.wikipedia.org/wiki/Korean_Central_News_Agency
CONTEXT	 North Korean foreign minister dead at 77 by Lim Chang-Won North Korean Foreign Minister Paek Nam-Sun, the public face of the reclusive communist regime, has died aged 77, official media said Wednesday. North Korean leader Kim Jong-Il sent a wreath to Paek's bier, "expressing deep condolences over his death," the Korean Central News Agency said. talks," Professor Kim Keun-Shik of the University for North "I don't think his death will have any impact on the six-party Korean Studies told AFP. He took part in inter-Korean talks organised by the Red Cross at the border village of Panmunjom in 1972 and also visited Seoul four times in the 1990s for bilateral discussions. the country's foreign minister, Paek had been engaged in Dongkuk University professor Koh Yu-Hwan agreed. "Since he became ceremonial activities," Koh told Yonhap news agency. A spokesman for South Korea's spy agency, the National Intelligence Service, confirmed the report. 
CANDIDATE	url:http://en.wikipedia.org/wiki/Korean_Central_Television
CANDIDATE	url:http://en.wikipedia.org/wiki/Korean_Central_News_Agency
CANDIDATE	url:http://en.wikipedia.org/wiki/Yonhap
ENTITY	text:UT Austin	qid:EL3816	docId:NYT_ENG_20080320.0195.LDC2009T13	url:http://en.wikipedia.org/wiki/University_of_Texas_at_Austin
CONTEXT	A University of California search committee on Thursday formally  offered Mark Yudof, chancellor of the UT system since 2002, the job as the next president of the 10-campus California system. Blum said Yudof was the top pick for the job because of his reputation and because of his experience in running a big system in Texas. we've done, because we can't find anybody that anything bad to "First of all, there must be something wrong with the checks say about him," Blum said. One of his biggest supporters in California is Marye Anne Fox, a former vice president of UT Austin who's now the chancellor of UC San Diego. Fox, who said she has talked extensively with Yudof about the job, described him as someone who's attracted to a challenge - something that affected his decision about the UC job despite his deep ties to UT. "I think he was happy at UT," Fox said. "But the opportunity of addressing a real challenge that could have major repercussions throughout the world of higher education ././. I think is "I can understand why the UC regents would seek out Mark Yudof," H. Scott Caven, chairman of the UT System Board of Regents said in a statement. "He is, without question, one of the most outstanding leaders in public higher education today." Yudof's name surfaced earlier this week as the top pick to replace outgoing UC president Robert Dynes, who is planning to retire in June after five years in the job. leaving one of the best-paying university jobs in the country, If he takes the California job as expected, Yudof is not only but also a place where he has deep ties. He started his academic career at UT Austin in 1971 when he was appointed an assistant professor of law. He spent the next 26 years at UT, serving as dean of the law school from 1984-1994 and later as the university's executive vice president and provost. In 1997, he left to become president of the University of Minnesota, where he stayed for five years until returning to UT to become chancellor. He has continued to teach throughout his administrative career. Asked why Yudof wanted to leave UT, Blum said he thought it was a matter of prestige. "I think the University of Texas has a great system, but I think it's generally acknowledged that the best large system of higher education - not just in this country but the world - is the One measure of the UC System?s prestige is that six of its 10 campuses are top-tier academic research institutions. Its campus in San Francisco is a leading health science center. Although the UT System has outstanding medical institutions, including the campuses at Dallas and Houston, it has just one top-tier academic campus, UT-Austin. One of Yudof's first challenges in California, in fact, could be implementing major cutbacks and a reorganization of the very office he's inheriting. Earlier this week, UC officials introduced a plan that would cut the annual spending of the president's office by 20 percent and reduce its employment by more than 400 workers. System-wide cutbacks, hikes in student fees and other issues also will be on Yudof's plate. Larry Faulkner, a former president of UT-Austin who worked closely with Yudof, said it's not surprising his former co-worker is willing to take on the challenges in California. a visiting professor at the University of California at Berkeley. Yudof does have some history in California, having once served as He also co-authored a book, "Education Policy and the Law" with Berkeley professor David Kirp. "Mark Yudof is an outstanding choice to lead the University of California - no one comes close," Kirp said in a statement Thursday. "At both Texas and Minnesota, he has demonstrated a unique combination of committment to academic values, skill at managing and restructuring complex institutions and effective engagement with public leaders." Universities and former chancellor of the UC Berkeley and former Robert Berdahl, president of the Association of American president of UT Austin, called Yudof "one of the genuine national leaders of higher education." Austin American-Statesman reporter Ralph Haurwitz contributed to this story. SAN FRANCISCO - After six years in Austin, it looks like the chancellor of the University of Texas system is heading to California. In Austin, Yudof is one of the best-paid university administrators in the country, making an estimated $742,000-plus in salary and other compensation. He would replace Robert Dynes, Fox worked for several years with Yudof in Austin and "couldn't speak more highly of him," Blum said. The University of Texas System Board of Regents has scheduled a special meeting in Austin for next Wednesday, apparently in part to discuss Yudof's planned departure. 
CANDIDATE	url:http://en.wikipedia.org/wiki/University_of_Texas_System
CANDIDATE	url:http://en.wikipedia.org/wiki/Scottish_Rite_Dormitory
CANDIDATE	url:http://en.wikipedia.org/wiki/Frank_Erwin_Center
ENTITY	text:Tianjin	qid:EL3446	docId:AFP_ENG_20080324.0456.LDC2009T13	url:http://en.wikipedia.org/wiki/Tianjin
CONTEXT	State media also reported Monday that China plans an over-the-  counter stock exchange in the northern port city of Tianjin, likewise meant to support companies that have limited access to funds. 
CANDIDATE	url:http://en.wikipedia.org/wiki/Michiyo_Okusu
CANDIDATE	url:http://en.wikipedia.org/wiki/Zhang_Pengxiang
CANDIDATE	url:http://en.wikipedia.org/wiki/Louise_Lee
CANDIDATE	url:http://en.wikipedia.org/wiki/Feng_Gong
CANDIDATE	url:http://en.wikipedia.org/wiki/2209_Tianjin
CANDIDATE	url:http://en.wikipedia.org/wiki/Tianjin_Metro
CANDIDATE	url:http://en.wikipedia.org/wiki/Ma_Sanli
CANDIDATE	url:http://en.wikipedia.org/wiki/Tianjin
CANDIDATE	url:http://en.wikipedia.org/wiki/Tianjin_Campaign
CANDIDATE	url:http://en.wikipedia.org/wiki/Jacky_Cheung
CANDIDATE	url:http://en.wikipedia.org/wiki/Hebei_University_of_Technology
CANDIDATE	url:http://en.wikipedia.org/wiki/Tianjin_Xinda_Plaza
CANDIDATE	url:http://en.wikipedia.org/wiki/Shiing-Shen_Chern
CANDIDATE	url:http://en.wikipedia.org/wiki/Tianjin_Television
CANDIDATE	url:http://en.wikipedia.org/wiki/Cao_Yang
CANDIDATE	url:http://en.wikipedia.org/wiki/Tianjin_Ren_Min_Guangbo_Dian_Tai
CANDIDATE	url:http://en.wikipedia.org/wiki/Toyota_Corolla_E120
CANDIDATE	url:http://en.wikipedia.org/wiki/Tianjin_Development
CANDIDATE	url:http://en.wikipedia.org/wiki/Yuan_Weiwei
ENTITY	text:Communist Party of India	qid:EL997	docId:LTW_ENG_20081218.0027.LDC2009T13	url:http://en.wikipedia.org/wiki/Communist_Party_of_India
CONTEXT	conducive to democratic principles?" asked Gurudas Dasgupta, of hundred eighty days of detention without charge sheet? Is it the Communist Party of India. He said that his party opposed the bill with a "heavy heart."  The left-of-center Congress Party government had earlier voted out a previous anti-terror measure because of its sweeping powers and potential for abuse. But in the wake of the Mumbai attacks, The leader of the Hindu nationalist Bharatiya Janata Party, L.K. Advani, supported the new law but also reprimanded the Congress Party government for removing the earlier law. The party has traditionally advocated a tough approach and has bitterly attacked the Congress Party of being weak-kneed in its fight against terror. Responding to soaring public anger about security lapses after the Mumbai assault, the lower house of India's parliament on Wednesday passed a string of tough anti-terrorism laws and a plan to set up a national investigative agency. Activities (Prevention) Amendments Bill, that will facilitate the National Investigating Agency Bill and the Unlawful investigation and trial of the accused in cases of terrorism. They must go to the upper house, perhaps as soon as Thursday, but mostly as a formality. "You have captured the mood of the nation. The nation expects parliament to pass these laws today and restore their confidence," India's home minister, Palaniappan Chidambaram, told the lawmakers after several hours of debate. When he presented the bills in the morning, he said he was appealing with "folded hands" for the members to pass it in a bipartisan manner. At the end of the day, he said: "For a jihadi terrorist, this is no deterrent. He comes here to die, he comes here to kill. These laws give a sense of confidence to the people that criminals will engineering the attacks and asked Islamabad to crack down on India has blamed the Pakistan-based outlawed Lashkar-i-Taiba for groups fomenting terror against India. Pakistan has offered a joint probe and has detained some leaders of the group in the past few days. The two nuclear-armed neighbors have fought three wars since gaining independence from Britain in 1947. The Mumbai assault and the subsequent war of words have sorely destabilized the ongoing peace process between the nations. Responding to the national outrage that followed the attacks, India has announced a comprehensive revamp of its security forces and strengthened coastal borders and intelligence agencies. Many lawmakers argued against a severe bill that would stifle the legal rights of many of the accused that the Indian constitution guarantees. Some said that the existing laws are enough to address terrorism and that the police should not be given complete freedom without accountability. Others said that the law might be used to unfairly target India's Muslim minority of 130 million people. The debate Wednesday reflected the classic challenge of meeting the demand for tough homeland security laws without trampling upon the fundamental rights of accused in a multi-religious "We have tried to accommodate the opinions and suggestions of different political parties and sections such as lawyers and jurists to draft the bills," Chidambaram said, adding that he had Analysts said that the government deftly appeased the growing anger of Indians toward frequent bomb blasts since May, without diluting the legal safeguards. The new law has increased the period of detention of suspects by the police and the judiciary from 90 to 180 days and seeks to choke the financial pipelines of groups suspected of abetting terrorism. But the law also makes the signed confession of suspects in police custody inadmissible in court, a crucial deterrent against coercive methods often used during The government also proposed the setting up of a national agency, along the lines of the FBI, to investigate and prosecute "offenses affecting the sovereignty, security and integrity" of But the agency will bring better coordination between the law state governments feared that their legal powers will be diluted. enforcement officials of various regions to combat terror groups that have spread through out the country in the recent months, officials said. "You have woken from the slumber of the last seven, eight years," he said. "I want you to accept that you were wrong and it was a mistake." "Democracy must not be impaired while fighting terrorism. One Indian Parliament Passes Tough New Anti-Terror Laws The bills have assumed urgency in India after the deadly Mumbai rampage where 10 gunmen laid siege to Mumbai for three days and killed more than 170 people and wounded more than 230 in attacks attacks," said Mahesh Rangarajan, an independent political firm but measured response, just three weeks after the Mumbai analyst and newspaper columnist. "Indian political leadership is saying, `We mean business,' but is also saying, `We will not let the police run amok in its hunt for the enemy.' " the country. Such an agency was earlier opposed because Indian some bombing cases in the past and that the new laws are likely But some members argued that many Muslims were wrongly accused in to be abused by a biased Indian police. 
CANDIDATE	url:http://en.wikipedia.org/wiki/N._N._Krishnadas
CANDIDATE	url:http://en.wikipedia.org/wiki/Communist_Party_of_India
CANDIDATE	url:http://en.wikipedia.org/wiki/Gurudas_Dasgupta
CANDIDATE	url:http://en.wikipedia.org/wiki/Suravaram_Sudhakar_Reddy
ENTITY	text:China	qid:EL739	docId:AFP_ENG_19951206.0136.LDC2007T07	url:http://en.wikipedia.org/wiki/People's_Republic_of_China
CONTEXT	A European consortium said Wednesday it was setting up a joint venture  to boost its bid to become the Western partner helping China and South Korea develop a 100-seater jet, in a further sign it was near to winning the hotly-contested deal. rather than just one, "we are creating the company to avoid any Lebouc said that since the European bid involved three companies confusing interface for China and South Korea." Aviation Industries of China (AVIC) Vice President Wang Ang increased speculation Saturday that the European consortium had the edge over its US rivals by saying that production of the aircraft would involve "We have been working closely with our friends at AVIC in China and KCDC in Korea on the Asian 100-seat jet programme for some time," the AIA statement quoted the presidents of the European partner companies 
CANDIDATE	url:http://en.wikipedia.org/wiki/Zhang_Lin_(swimmer)
CANDIDATE	url:http://en.wikipedia.org/wiki/Zhang_Pengxiang
CANDIDATE	url:http://en.wikipedia.org/wiki/Yun_County
CANDIDATE	url:http://en.wikipedia.org/wiki/Jiangjin_District
CANDIDATE	url:http://en.wikipedia.org/wiki/Battle_of_Bang_Bo_(Zhennan_Pass)
CANDIDATE	url:http://en.wikipedia.org/wiki/Tibetan_Pony
CANDIDATE	url:http://en.wikipedia.org/wiki/China_Miéville
CANDIDATE	url:http://en.wikipedia.org/wiki/Lianghe_County
CANDIDATE	url:http://en.wikipedia.org/wiki/Xinyang
CANDIDATE	url:http://en.wikipedia.org/wiki/Wahaha
CANDIDATE	url:http://en.wikipedia.org/wiki/Li_Ning
CANDIDATE	url:http://en.wikipedia.org/wiki/Liza_Wang
CANDIDATE	url:http://en.wikipedia.org/wiki/Bagar,_China
CANDIDATE	url:http://en.wikipedia.org/wiki/Arza
CANDIDATE	url:http://en.wikipedia.org/wiki/Zangqênrong
CANDIDATE	url:http://en.wikipedia.org/wiki/Tudou
CANDIDATE	url:http://en.wikipedia.org/wiki/Coco_Lee
CANDIDATE	url:http://en.wikipedia.org/wiki/Xicheng_District
CANDIDATE	url:http://en.wikipedia.org/wiki/The_Forbidden_Kingdom
CANDIDATE	url:http://en.wikipedia.org/wiki/Chinese_Radio_Sports_Association
CANDIDATE	url:http://en.wikipedia.org/wiki/Xuankou
CANDIDATE	url:http://en.wikipedia.org/wiki/Zhonghu
CANDIDATE	url:http://en.wikipedia.org/wiki/Ningbo
CANDIDATE	url:http://en.wikipedia.org/wiki/Mongols
CANDIDATE	url:http://en.wikipedia.org/wiki/Gohaling
CANDIDATE	url:http://en.wikipedia.org/wiki/Liu_Yan_(figure_skater)
CANDIDATE	url:http://en.wikipedia.org/wiki/Yubei_District
CANDIDATE	url:http://en.wikipedia.org/wiki/Google_China
CANDIDATE	url:http://en.wikipedia.org/wiki/Zhamo
CANDIDATE	url:http://en.wikipedia.org/wiki/Pudong_International_Information_Port
CANDIDATE	url:http://en.wikipedia.org/wiki/Fushun
CANDIDATE	url:http://en.wikipedia.org/wiki/Huaihua
CANDIDATE	url:http://en.wikipedia.org/wiki/Jing_Boran
CANDIDATE	url:http://en.wikipedia.org/wiki/Lin_Yue
CANDIDATE	url:http://en.wikipedia.org/wiki/Chou_Tao
CANDIDATE	url:http://en.wikipedia.org/wiki/Deng_Yaping
CANDIDATE	url:http://en.wikipedia.org/wiki/Gamtog
CANDIDATE	url:http://en.wikipedia.org/wiki/Wang_Lei_(figure_skater)
CANDIDATE	url:http://en.wikipedia.org/wiki/Yan_Sen
CANDIDATE	url:http://en.wikipedia.org/wiki/Guo_Shuang
CANDIDATE	url:http://en.wikipedia.org/wiki/Balikun_(horse)
CANDIDATE	url:http://en.wikipedia.org/wiki/Tianhe_District
CANDIDATE	url:http://en.wikipedia.org/wiki/Military_of_Guinea
CANDIDATE	url:http://en.wikipedia.org/wiki/Huo_Liang
CANDIDATE	url:http://en.wikipedia.org/wiki/Weekend_Lover
CANDIDATE	url:http://en.wikipedia.org/wiki/Chen_Qiqiu
CANDIDATE	url:http://en.wikipedia.org/wiki/Ho_Ho_Ying
CANDIDATE	url:http://en.wikipedia.org/wiki/AsiaSat
CANDIDATE	url:http://en.wikipedia.org/wiki/Hailar_District
CANDIDATE	url:http://en.wikipedia.org/wiki/Liu_Guoliang
CANDIDATE	url:http://en.wikipedia.org/wiki/Dong_Fangzhuo
CANDIDATE	url:http://en.wikipedia.org/wiki/Wenchuan_County
CANDIDATE	url:http://en.wikipedia.org/wiki/Last_Hero_in_China
CANDIDATE	url:http://en.wikipedia.org/wiki/Tuvans
CANDIDATE	url:http://en.wikipedia.org/wiki/Ma_Lin_(table_tennis)
CANDIDATE	url:http://en.wikipedia.org/wiki/Xu_Yuanyuan
CANDIDATE	url:http://en.wikipedia.org/wiki/Chinese_FA_Cup
CANDIDATE	url:http://en.wikipedia.org/wiki/Ren_Zhongfei
CANDIDATE	url:http://en.wikipedia.org/wiki/Nepal_national_football_team
CANDIDATE	url:http://en.wikipedia.org/wiki/Wu_Minxia
CANDIDATE	url:http://en.wikipedia.org/wiki/Chuxiong_City
CANDIDATE	url:http://en.wikipedia.org/wiki/Tong_Fei
CANDIDATE	url:http://en.wikipedia.org/wiki/Zhoukou
CANDIDATE	url:http://en.wikipedia.org/wiki/Gariqiong
CANDIDATE	url:http://en.wikipedia.org/wiki/Hanzhong
CANDIDATE	url:http://en.wikipedia.org/wiki/Chen_Jin
CANDIDATE	url:http://en.wikipedia.org/wiki/China_is_Near
CANDIDATE	url:http://en.wikipedia.org/wiki/Pingbian_Miao_Autonomous_County
CANDIDATE	url:http://en.wikipedia.org/wiki/Orienteering_Association_of_China
CANDIDATE	url:http://en.wikipedia.org/wiki/Qiao_Hong
CANDIDATE	url:http://en.wikipedia.org/wiki/All-China_Federation_of_Railway_Workers'_Unions
CANDIDATE	url:http://en.wikipedia.org/wiki/Battle_of_Shanggao
CANDIDATE	url:http://en.wikipedia.org/wiki/Wu_Jialiang
CANDIDATE	url:http://en.wikipedia.org/wiki/Xognga
CANDIDATE	url:http://en.wikipedia.org/wiki/Economy_of_the_United_States
CANDIDATE	url:http://en.wikipedia.org/wiki/Shenzhen_Stock_Exchange
CANDIDATE	url:http://en.wikipedia.org/wiki/People's_Republic_of_China
CANDIDATE	url:http://en.wikipedia.org/wiki/Sun_Ji_(footballer)
CANDIDATE	url:http://en.wikipedia.org/wiki/Kui_Yuanyuan
CANDIDATE	url:http://en.wikipedia.org/wiki/Wei_Qingguang
CANDIDATE	url:http://en.wikipedia.org/wiki/Changzhou
CANDIDATE	url:http://en.wikipedia.org/wiki/Liu_Haiguang
CANDIDATE	url:http://en.wikipedia.org/wiki/Xu_Binshu
CANDIDATE	url:http://en.wikipedia.org/wiki/Archery_at_the_2008_Summer_Olympics_-_Men's_team
CANDIDATE	url:http://en.wikipedia.org/wiki/Zhang_Hongbao
CANDIDATE	url:http://en.wikipedia.org/wiki/Sênco
CANDIDATE	url:http://en.wikipedia.org/wiki/Vietnam_national_football_team
CANDIDATE	url:http://en.wikipedia.org/wiki/Yan'an
CANDIDATE	url:http://en.wikipedia.org/wiki/Raymond_Lam
CANDIDATE	url:http://en.wikipedia.org/wiki/Jianchuan_County
CANDIDATE	url:http://en.wikipedia.org/wiki/Lease_Wife
CANDIDATE	url:http://en.wikipedia.org/wiki/China,_Indiana
CANDIDATE	url:http://en.wikipedia.org/wiki/Kunming
CANDIDATE	url:http://en.wikipedia.org/wiki/Wu_Jiani
ENTITY	text:CDU	qid:EL603	docId:AFP_ENG_19970403.0256.LDC2007T07	url:http://en.wikipedia.org/wiki/Christian_Democratic_Union_(Germany)
CONTEXT	- 1969: becomes premier (chief minister) of Rhineland-Palatinate,  elected a vice-president of the CDU. - 1973: elected CDU president (chairman). - 1976: Candidate for the post of chancellor against the Social Democrat Helmut Schmidt. The CDU and its Bavarian sister party, the Christian Social Union, just fail to win an absolute majority and thereby oust Schmidt's coalition with the Free Democrats. 
CANDIDATE	url:http://en.wikipedia.org/wiki/Heinz_Riesenhuber
CANDIDATE	url:http://en.wikipedia.org/wiki/Barrancos
CANDIDATE	url:http://en.wikipedia.org/wiki/Rodgau
CANDIDATE	url:http://en.wikipedia.org/wiki/Münster
CANDIDATE	url:http://en.wikipedia.org/wiki/Gebhard_Müller
CANDIDATE	url:http://en.wikipedia.org/wiki/Germany
CANDIDATE	url:http://en.wikipedia.org/wiki/Eberhard_Gienger
CANDIDATE	url:http://en.wikipedia.org/wiki/Christian_Democratic_Union_(Germany)
CANDIDATE	url:http://en.wikipedia.org/wiki/Sennelager
CANDIDATE	url:http://en.wikipedia.org/wiki/Saarland
ENTITY	text:The Lions	qid:EL3409	docId:AFP_ENG_20080204.0657.LDC2009T13	url:http://en.wikipedia.org/wiki/Singapore_national_football_team
